none,"_raw","_time","cert_chain_fps{}",cipher,curve,established,"id.orig_h","id.orig_p","id.resp_h","id.resp_p",issuer,ja3,ja3s,"last_alert","next_protocol",path,resumed,"server_name","sni_matches_cert","ssl_history",subject,"system_name",ts,uid,"validation_status",version,"write_ts"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:30:29.632199Z"",""ts"":""2024-10-18T14:30:29.602784Z"",""uid"":""C3b1Go35i1mWFpuIW"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":53888,""id.resp_h"":""54.231.172.209"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:30:29.632+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",53888,"54.231.172.209",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:30:29.602784Z",C3b1Go35i1mWFpuIW,"certificate has expired",TLSv12,"2024-10-18T14:30:29.632199Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:30:29.627376Z"",""ts"":""2024-10-18T14:30:29.601270Z"",""uid"":""CKbHu21ggZUpFAsTf9"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":35288,""id.resp_h"":""52.216.146.147"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:30:29.627+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",35288,"52.216.146.147",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:30:29.601270Z",CKbHu21ggZUpFAsTf9,"certificate has expired",TLSv12,"2024-10-18T14:30:29.627376Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:30:29.161345Z"",""ts"":""2024-10-18T14:30:29.153494Z"",""uid"":""CyNoeK2HsRz331WUl8"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":38654,""id.resp_h"":""3.5.29.35"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:30:29.161+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",38654,"3.5.29.35",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:30:29.153494Z",CyNoeK2HsRz331WUl8,"certificate has expired",TLSv12,"2024-10-18T14:30:29.161345Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.514890Z"",""ts"":""2024-10-18T14:29:02.327408Z"",""uid"":""CeRXhD1nacyRBI31Zb"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":54980,""id.resp_h"":""54.231.128.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.514+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",54980,"54.231.128.137",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.327408Z",CeRXhD1nacyRBI31Zb,"certificate has expired",TLSv12,"2024-10-18T14:29:02.514890Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.501896Z"",""ts"":""2024-10-18T14:29:02.308268Z"",""uid"":""C3vVdE14hASaKRqSIb"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":45486,""id.resp_h"":""52.217.115.161"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.501+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",45486,"52.217.115.161",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.308268Z",C3vVdE14hASaKRqSIb,"certificate has expired",TLSv12,"2024-10-18T14:29:02.501896Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.478717Z"",""ts"":""2024-10-18T14:29:02.272315Z"",""uid"":""CbBLf93a42eSA4ZRw6"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":48592,""id.resp_h"":""52.217.235.9"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.478+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",48592,"52.217.235.9",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.272315Z",CbBLf93a42eSA4ZRw6,"certificate has expired",TLSv12,"2024-10-18T14:29:02.478717Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.462102Z"",""ts"":""2024-10-18T14:29:02.255460Z"",""uid"":""CmqrEk19PxJrnqbEzh"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":52340,""id.resp_h"":""52.217.228.1"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.462+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",52340,"52.217.228.1",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.255460Z",CmqrEk19PxJrnqbEzh,"certificate has expired",TLSv12,"2024-10-18T14:29:02.462102Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.456839Z"",""ts"":""2024-10-18T14:29:02.252895Z"",""uid"":""CCtAIZ2dw35Bkd9pre"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":53818,""id.resp_h"":""54.231.227.65"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.456+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",53818,"54.231.227.65",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.252895Z",CCtAIZ2dw35Bkd9pre,"certificate has expired",TLSv12,"2024-10-18T14:29:02.456839Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.420855Z"",""ts"":""2024-10-18T14:29:02.240015Z"",""uid"":""CpBn002gCdn4CkxPmi"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":54964,""id.resp_h"":""54.231.128.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.420+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",54964,"54.231.128.137",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.240015Z",CpBn002gCdn4CkxPmi,"certificate has expired",TLSv12,"2024-10-18T14:29:02.420855Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.412935Z"",""ts"":""2024-10-18T14:29:02.227281Z"",""uid"":""CTfFweN2ZGm3tB856"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":60388,""id.resp_h"":""54.231.193.209"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.412+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",60388,"54.231.193.209",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.227281Z",CTfFweN2ZGm3tB856,"certificate has expired",TLSv12,"2024-10-18T14:29:02.412935Z"
,"{""_path"":""ssl"",""_system_name"":""sensor.aod-20241016.training.corelight.io"",""_write_ts"":""2024-10-18T14:29:02.383167Z"",""ts"":""2024-10-18T14:29:02.225242Z"",""uid"":""CAsrMAhll2KfWHMYj"",""id.orig_h"":""172.27.0.137"",""id.orig_p"":54950,""id.resp_h"":""54.231.128.137"",""id.resp_p"":443,""version"":""TLSv12"",""cipher"":""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",""curve"":""secp256r1"",""server_name"":""staging-validation-poc.s3.amazonaws.com"",""resumed"":false,""next_protocol"":""http/1.1"",""established"":true,""ssl_history"":""CsxknGIi"",""cert_chain_fps"":[""2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f"",""5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33"",""87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706"",""28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996""],""client_cert_chain_fps"":[],""subject"":""CN=*.s3.amazonaws.com"",""issuer"":""CN=Amazon RSA 2048 M01,O=Amazon,C=US"",""sni_matches_cert"":true,""validation_status"":""certificate has expired"",""ja3"":""07ff1e545ef8ab3fcf8a4dc9272221c2"",""ja3s"":""50a9e7b112931e541503e8a2499252b9""}","2024-10-18T14:29:02.383+0000","2c9051c5d0daa9b5c9a303bd322830dd11c0e680dfbc7588ae55dc4d87fc125f
5338ebec8fb2ac60996126d3e76aa34fd0f3318ac78ebb7ac8f6f1361f484b33
87dcd4dc74640a322cd205552506d1be64f12596258096544986b4850bc72706
28689b30e4c306aab53b027b29e36ad6dd1dcf4b953994482ca84bdc1ecac996","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",secp256r1,true,"172.27.0.137",54950,"54.231.128.137",443,"CN=Amazon RSA 2048 M01,O=Amazon,C=US",07ff1e545ef8ab3fcf8a4dc9272221c2,50a9e7b112931e541503e8a2499252b9,,"http/1.1",ssl,false,"staging-validation-poc.s3.amazonaws.com",true,CsxknGIi,"CN=*.s3.amazonaws.com","sensor.aod-20241016.training.corelight.io","2024-10-18T14:29:02.225242Z",CAsrMAhll2KfWHMYj,"certificate has expired",TLSv12,"2024-10-18T14:29:02.383167Z"
